component_name,component_group_name,meta_value,ID_11_rep1,ID_11_rep2,ID_13_rep1,ID_13_rep2,ID_15_rep1,ID_15_rep2,ID_17_rep1,ID_17_rep2,ID_19_rep1,ID_19_rep2,ID_1_rep1,ID_1_rep2,ID_21_rep1,ID_21_rep2,ID_23_rep1,ID_23_rep2,ID_25_rep1,ID_25_rep2,ID_27_rep1,ID_27_rep2,ID_29_rep1,ID_29_rep2,ID_31_rep1,ID_31_rep2,ID_33_rep1,ID_33_rep2,ID_35_rep1,ID_35_rep2,ID_37_rep1,ID_37_rep2,ID_39_rep1,ID_39_rep2,ID_3_rep1,ID_3_rep2,ID_41_rep1,ID_41_rep2,ID_43_rep1,ID_43_rep2,ID_45_rep1,ID_45_rep2,ID_47_rep1,ID_47_rep2,ID_49_rep1,ID_49_rep2,ID_51_rep1,ID_51_rep2,ID_5_rep1,ID_5_rep2,ID_7_rep1,ID_7_rep2,ID_9_rep1,ID_9_rep2
Met_218,Met_218,RT,583.254089,583.194092,583.240784,583.240845,583.253113,583.239319,583.285461,583.286682,583.270630,583.216187,584.062622,583.269348,583.294250,583.278198,583.103760,583.083252,583.212036,583.170044,583.269348,583.142578,583.219360,583.255981,583.243958,583.236084,583.172974,583.110596,583.221497,583.216125,583.264771,583.231628,582.961426,583.034790,583.266113,583.175171,583.137390,583.190613,583.187012,583.148315,583.123596,583.166626,583.168457,583.181091,583.141235,583.143372,583.209167,583.086487,583.177246,583.132019,583.236084,583.307861,583.166077,583.163269
Met_218,Met_218,absolute_difference,0.523189,0.519535,0.523853,0.521274,0.523261,0.521785,0.519307,0.521075,0.521049,0.517320,0.003771,0.003056,0.523694,0.520764,0.525751,0.523861,0.523503,0.522956,0.521554,0.524396,0.525612,0.523809,0.525981,0.525486,0.527165,0.537175,0.524731,0.526908,0.520100,0.520949,0.524333,0.529173,0.500640,0.496356,0.524106,0.525519,0.522417,0.527052,0.520938,0.520094,0.533028,0.525608,0.532007,0.531498,0.534903,0.532549,0.509295,0.513058,0.520858,0.522803,0.515199,0.508386
Met_218,Met_218,peak_apex_int,0.258145,0.261799,0.257481,0.260060,0.258073,0.259549,0.262028,0.260259,0.260285,0.264014,0.777564,0.778278,0.257641,0.260570,0.255583,0.257473,0.257831,0.258378,0.259780,0.256938,0.255722,0.257525,0.255354,0.255848,0.254170,0.244159,0.256603,0.254426,0.261234,0.260386,0.257002,0.252161,0.280694,0.284978,0.257229,0.255815,0.258917,0.254282,0.260396,0.261240,0.248306,0.255726,0.249327,0.249837,0.246431,0.248786,0.272039,0.268276,0.260477,0.258531,0.266135,0.272948
Met_219,Met_218,RT,583.254089,583.194092,583.240784,583.240845,583.253113,583.239319,583.285461,583.286682,583.270630,583.216187,584.062622,583.269348,583.294250,583.278198,583.103760,583.083252,583.212036,583.170044,583.269348,583.142578,583.219360,583.255981,583.243958,583.236084,583.172974,583.110596,583.221497,583.216125,583.264771,583.231628,582.961426,583.034790,583.266113,583.175171,583.137390,583.190613,583.187012,583.148315,583.123596,583.166626,583.168457,583.181091,583.141235,583.143372,583.209167,583.086487,583.177246,583.132019,583.236084,583.307861,583.166077,583.163269
Met_219,Met_218,absolute_difference,0.261252,0.260259,0.266728,0.265263,0.268098,0.266172,0.261878,0.264291,0.264490,0.263654,0.001032,0.000094,0.265981,0.264128,0.262275,0.262098,0.266104,0.259996,0.251199,0.251643,0.261947,0.266185,0.266246,0.265537,0.260226,0.266597,0.262741,0.265566,0.261409,0.262920,0.243034,0.273602,0.254613,0.252957,0.260465,0.263049,0.260902,0.264139,0.261936,0.259411,0.269061,0.266504,0.267002,0.268920,0.270651,0.270581,0.255300,0.259357,0.264811,0.266138,0.254033,0.251316
Met_219,Met_218,peak_apex_int,0.396627,0.395635,0.402104,0.400639,0.403474,0.401548,0.397254,0.399667,0.399866,0.399030,0.136408,0.135470,0.401357,0.399504,0.397651,0.397473,0.401479,0.395371,0.386575,0.387019,0.397323,0.401561,0.401621,0.400913,0.395601,0.401973,0.398117,0.400942,0.396785,0.398296,0.378410,0.408978,0.389988,0.388333,0.395841,0.398425,0.396278,0.399515,0.397312,0.394786,0.404437,0.401879,0.402378,0.404296,0.406026,0.405957,0.390675,0.394733,0.400187,0.401514,0.389409,0.386692
Met_220,Met_218,RT,583.254089,583.194092,583.240784,583.240845,583.253113,583.239319,583.285461,583.286682,583.270630,583.216187,584.062622,583.269348,583.294250,583.278198,583.103760,583.083252,583.212036,583.170044,583.269348,583.142578,583.219360,583.255981,583.243958,583.236084,583.172974,583.110596,583.221497,583.216125,583.264771,583.231628,582.961426,583.034790,583.266113,583.175171,583.137390,583.190613,583.187012,583.148315,583.123596,583.166626,583.168457,583.181091,583.141235,583.143372,583.209167,583.086487,583.177246,583.132019,583.236084,583.307861,583.166077,583.163269
Met_220,Met_218,absolute_difference,0.165959,0.164549,0.166720,0.165387,0.165523,0.165168,0.166123,0.165478,0.165684,0.163780,0.001688,0.001290,0.165850,0.165571,0.171894,0.166814,0.164465,0.173360,0.173822,0.163672,0.169611,0.167378,0.169231,0.166220,0.176282,0.175230,0.169852,0.169431,0.167297,0.165671,0.175623,0.151515,0.155856,0.154959,0.171924,0.169676,0.171271,0.170035,0.160809,0.167263,0.174060,0.165694,0.172393,0.171591,0.172218,0.168545,0.162008,0.157757,0.165345,0.165924,0.162117,0.157280
Met_220,Met_218,peak_apex_int,0.237774,0.236364,0.238536,0.237202,0.237338,0.236983,0.237939,0.237294,0.237500,0.235595,0.073503,0.073105,0.237665,0.237386,0.243709,0.238629,0.236280,0.245175,0.245638,0.235487,0.241427,0.239193,0.241046,0.238035,0.248097,0.247046,0.241667,0.241247,0.239112,0.237486,0.247438,0.223330,0.227672,0.226774,0.243739,0.241491,0.243086,0.241850,0.232624,0.239078,0.245875,0.237509,0.244209,0.243407,0.244033,0.240361,0.233823,0.229572,0.237160,0.237739,0.233932,0.229095
Met_221,Met_218,RT,583.254089,583.194092,583.240784,583.240845,583.253113,583.239319,583.285461,583.286682,583.270630,583.216187,584.062622,583.269348,583.294250,583.278198,583.103760,583.083252,583.212036,583.170044,583.269348,583.142578,583.219360,583.255981,583.243958,583.236084,583.172974,583.110596,583.221497,583.216125,583.264771,583.231628,582.961426,583.034790,583.266113,583.175171,583.137390,583.190613,583.187012,583.148315,583.123596,583.166626,583.168457,583.181091,583.141235,583.143372,583.209167,583.086487,583.177246,583.132019,583.236084,583.307861,583.166077,583.163269
Met_221,Met_218,absolute_difference,0.073915,0.072697,0.069655,0.070546,0.069303,0.070023,0.070196,0.070980,0.070538,0.069400,0.000526,0.001139,0.071219,0.070109,0.070647,0.072876,0.070990,0.069034,0.072790,0.079431,0.071610,0.068488,0.070092,0.071806,0.067660,0.073795,0.071142,0.070904,0.069996,0.071113,0.078735,0.082257,0.068990,0.067541,0.069538,0.072179,0.070026,0.072497,0.075174,0.071535,0.069628,0.072405,0.070702,0.069668,0.071428,0.072531,0.072407,0.074102,0.070852,0.070680,0.071371,0.078073
Met_221,Met_218,peak_apex_int,0.083427,0.082209,0.079168,0.080058,0.078815,0.079535,0.079708,0.080493,0.080051,0.078913,0.010038,0.010651,0.080732,0.079622,0.080160,0.082388,0.080503,0.078547,0.082302,0.088944,0.081122,0.078001,0.079605,0.081319,0.077172,0.083308,0.080654,0.080417,0.079508,0.080625,0.088247,0.091769,0.078502,0.077054,0.079051,0.081691,0.079539,0.082010,0.084687,0.081048,0.079140,0.081917,0.080215,0.079181,0.080941,0.082043,0.081920,0.083615,0.080364,0.080192,0.080883,0.087586
Met_222,Met_218,RT,583.254089,583.194092,583.240784,583.240845,583.253113,583.239319,583.285461,583.286682,583.270630,583.216187,584.062622,583.269348,583.294250,583.278198,583.103760,583.083252,583.212036,583.170044,583.269348,583.142578,583.219360,583.255981,583.243958,583.236084,583.172974,583.110596,583.221497,583.216125,583.264771,583.231628,582.961426,583.034790,583.266113,583.175171,583.137390,583.190613,583.187012,583.148315,583.123596,583.166626,583.168457,583.181091,583.141235,583.143372,583.209167,583.086487,583.177246,583.132019,583.236084,583.307861,583.166077,583.163269
Met_222,Met_218,absolute_difference,0.022064,0.022030,0.020750,0.020078,0.020337,0.020422,0.021110,0.020325,0.020337,0.020486,0.000525,0.000533,0.020644,0.020956,0.020935,0.022074,0.021945,0.020566,0.023743,0.029650,0.022444,0.021758,0.020412,0.021923,0.022997,0.021552,0.020997,0.021006,0.021399,0.021244,0.026941,0.021799,0.021181,0.020900,0.022178,0.020616,0.020218,0.020381,0.023018,0.021886,0.020279,0.021006,0.021909,0.021318,0.020607,0.020891,0.019580,0.021842,0.019850,0.020061,0.027678,0.021716
Met_222,Met_218,peak_apex_int,0.024026,0.023993,0.022712,0.022040,0.022299,0.022384,0.023072,0.022288,0.022299,0.022448,0.002488,0.002495,0.022606,0.022918,0.022897,0.024036,0.023907,0.022528,0.025705,0.031612,0.024406,0.023720,0.022374,0.023885,0.024959,0.023515,0.022959,0.022968,0.023361,0.023207,0.028904,0.023762,0.023144,0.022862,0.024140,0.022578,0.022180,0.022343,0.024981,0.023848,0.022241,0.022968,0.023872,0.023280,0.022569,0.022853,0.021543,0.023804,0.021812,0.022023,0.029641,0.023678
Met_320,Met_320,RT,583.360413,583.284241,583.326233,583.327393,583.344788,583.303711,583.342468,583.354492,583.310730,583.316162,584.104980,583.367737,583.297180,583.365479,583.135742,583.097961,583.349548,583.299316,583.148560,583.133911,583.311340,583.354614,583.318298,583.330811,583.290894,583.189575,583.325256,583.291992,583.365540,583.291504,583.270691,582.757812,583.276672,583.190308,583.205627,583.258545,583.268677,583.245972,583.202698,583.296631,583.271240,583.286255,583.256348,583.204041,583.265930,583.301208,583.236633,583.246582,583.303894,583.387451,583.270691,583.263123
Met_320,Met_320,absolute_difference,0.485827,0.487312,0.486898,0.487927,0.488785,0.485966,0.488024,0.485619,0.487391,0.489685,0.002982,0.001022,0.489976,0.489475,0.485884,0.480108,0.489111,0.494165,0.489417,0.497420,0.492017,0.487298,0.488653,0.486869,0.499723,0.501482,0.494114,0.491668,0.485613,0.482693,0.486180,0.466814,0.472207,0.463720,0.488814,0.494953,0.489907,0.487244,0.483313,0.499105,0.494986,0.493753,0.493410,0.493094,0.497177,0.493509,0.484175,0.474700,0.487568,0.486858,0.479437,0.462406
Met_320,Met_320,peak_apex_int,0.207988,0.206503,0.206916,0.205888,0.205030,0.207849,0.205791,0.208195,0.206424,0.204129,0.696796,0.694837,0.203838,0.204340,0.207930,0.213706,0.204703,0.199649,0.204397,0.196395,0.201798,0.206516,0.205162,0.206946,0.194092,0.192333,0.199701,0.202146,0.208202,0.211121,0.207635,0.227000,0.221607,0.230095,0.205000,0.198861,0.203907,0.206571,0.210501,0.194710,0.198828,0.200062,0.200405,0.200720,0.196637,0.200305,0.209640,0.219114,0.206246,0.206957,0.214377,0.231408
Met_321,Met_320,RT,583.360413,583.284241,583.326233,583.327393,583.344788,583.303711,583.342468,583.354492,583.310730,583.316162,584.104980,583.367737,583.297180,583.365479,583.135742,583.097961,583.349548,583.299316,583.148560,583.133911,583.311340,583.354614,583.318298,583.330811,583.290894,583.189575,583.325256,583.291992,583.365540,583.291504,583.270691,582.757812,583.276672,583.190308,583.205627,583.258545,583.268677,583.245972,583.202698,583.296631,583.271240,583.286255,583.256348,583.204041,583.265930,583.301208,583.236633,583.246582,583.303894,583.387451,583.270691,583.263123
Met_321,Met_320,absolute_difference,0.184241,0.184804,0.185603,0.189024,0.188132,0.185655,0.188712,0.185121,0.188295,0.187985,0.000758,0.000250,0.187996,0.188439,0.186845,0.174802,0.183514,0.186294,0.172215,0.179408,0.187494,0.187775,0.186986,0.186001,0.188574,0.185976,0.189452,0.184258,0.188597,0.187451,0.161521,0.156171,0.185069,0.172118,0.184851,0.190901,0.187718,0.186039,0.176901,0.200026,0.188285,0.184399,0.185751,0.181746,0.186982,0.183516,0.180997,0.179916,0.186711,0.184956,0.179076,0.163322
Met_321,Met_320,peak_apex_int,0.363111,0.363674,0.364473,0.367895,0.367002,0.364525,0.367582,0.363991,0.367165,0.366855,0.178112,0.179120,0.366866,0.367309,0.365715,0.353672,0.362384,0.365165,0.351085,0.358278,0.366364,0.366645,0.365856,0.364871,0.367444,0.364846,0.368322,0.363128,0.367467,0.366321,0.340391,0.335041,0.363939,0.350988,0.363721,0.369771,0.366588,0.364909,0.355771,0.378896,0.367155,0.363269,0.364621,0.360616,0.365852,0.362386,0.359867,0.358786,0.365581,0.363826,0.357946,0.342192
Met_322,Met_320,RT,583.360413,583.284241,583.326233,583.327393,583.344788,583.303711,583.342468,583.354492,583.310730,583.316162,584.104980,583.367737,583.297180,583.365479,583.135742,583.097961,583.349548,583.299316,583.148560,583.133911,583.311340,583.354614,583.318298,583.330811,583.290894,583.189575,583.325256,583.291992,583.365540,583.291504,583.270691,582.757812,583.276672,583.190308,583.205627,583.258545,583.268677,583.245972,583.202698,583.296631,583.271240,583.286255,583.256348,583.204041,583.265930,583.301208,583.236633,583.246582,583.303894,583.387451,583.270691,583.263123
Met_322,Met_320,absolute_difference,0.164455,0.164663,0.163543,0.160209,0.163965,0.161905,0.161319,0.163213,0.160453,0.162284,0.003257,0.001486,0.163026,0.161803,0.159905,0.158640,0.164035,0.166019,0.160764,0.167909,0.166536,0.157241,0.163292,0.163148,0.163787,0.171575,0.164518,0.165367,0.161506,0.159341,0.176942,0.154103,0.146874,0.151800,0.163944,0.166289,0.162735,0.164921,0.159173,0.156957,0.166893,0.168406,0.167292,0.171043,0.169705,0.171182,0.153434,0.146847,0.161589,0.164652,0.156464,0.163701
Met_322,Met_320,peak_apex_int,0.266034,0.266242,0.265122,0.261788,0.265544,0.263484,0.262898,0.264792,0.262032,0.263864,0.098322,0.100093,0.264605,0.263382,0.261484,0.260219,0.265615,0.267598,0.262343,0.269488,0.268115,0.258820,0.264871,0.264727,0.265366,0.273154,0.266097,0.266946,0.263085,0.260920,0.278521,0.255682,0.248453,0.253379,0.265523,0.267868,0.264314,0.266500,0.260752,0.258536,0.268472,0.269985,0.268871,0.272622,0.271284,0.272761,0.255013,0.248426,0.263168,0.266231,0.258043,0.265280
Met_323,Met_320,RT,583.360413,583.284241,583.326233,583.327393,583.344788,583.303711,583.342468,583.354492,583.310730,583.316162,584.104980,583.367737,583.297180,583.365479,583.135742,583.097961,583.349548,583.299316,583.148560,583.133911,583.311340,583.354614,583.318298,583.330811,583.290894,583.189575,583.325256,583.291992,583.365540,583.291504,583.270691,582.757812,583.276672,583.190308,583.205627,583.258545,583.268677,583.245972,583.202698,583.296631,583.271240,583.286255,583.256348,583.204041,583.265930,583.301208,583.236633,583.246582,583.303894,583.387451,583.270691,583.263123
Met_323,Met_320,absolute_difference,0.093807,0.092795,0.095357,0.094667,0.092487,0.094866,0.093916,0.093806,0.095103,0.095616,0.000801,0.000484,0.094968,0.095740,0.090004,0.101422,0.096502,0.096356,0.102044,0.097272,0.094036,0.097887,0.093748,0.094638,0.096238,0.096505,0.095116,0.096503,0.092476,0.092766,0.092099,0.093530,0.092300,0.090620,0.093310,0.092049,0.095546,0.092731,0.095198,0.090288,0.095063,0.096606,0.096713,0.094560,0.095618,0.093459,0.100590,0.099866,0.096436,0.094652,0.086198,0.080920
Met_323,Met_320,peak_apex_int,0.113481,0.112470,0.115031,0.114341,0.112161,0.114541,0.113590,0.113480,0.114777,0.115290,0.020475,0.019190,0.114642,0.115414,0.109678,0.121097,0.116176,0.116030,0.121718,0.116946,0.113710,0.117561,0.113423,0.114312,0.115912,0.116180,0.114790,0.116177,0.112151,0.112440,0.111774,0.113204,0.111974,0.110295,0.112984,0.111723,0.115220,0.112406,0.114872,0.109962,0.114737,0.116280,0.116388,0.114235,0.115293,0.113133,0.120264,0.119540,0.116111,0.114326,0.105872,0.100594
Met_324,Met_320,RT,583.360413,583.284241,583.326233,583.327393,583.344788,583.303711,583.342468,583.354492,583.310730,583.316162,584.104980,583.367737,583.297180,583.365479,583.135742,583.097961,583.349548,583.299316,583.148560,583.133911,583.311340,583.354614,583.318298,583.330811,583.290894,583.189575,583.325256,583.291992,583.365540,583.291504,583.270691,582.757812,583.276672,583.190308,583.205627,583.258545,583.268677,583.245972,583.202698,583.296631,583.271240,583.286255,583.256348,583.204041,583.265930,583.301208,583.236633,583.246582,583.303894,583.387451,583.270691,583.263123
Met_324,Met_320,absolute_difference,0.032370,0.033580,0.032639,0.034060,0.034276,0.032634,0.034035,0.033023,0.033282,0.033285,0.000058,0.000147,0.033926,0.033171,0.036748,0.032012,0.034076,0.034346,0.034845,0.036199,0.032280,0.034654,0.033792,0.032741,0.038753,0.035055,0.033541,0.034842,0.032593,0.032766,0.035531,0.038843,0.032388,0.032955,0.036283,0.034264,0.033998,0.033855,0.038263,0.037299,0.034575,0.033613,0.033634,0.035188,0.033469,0.034068,0.033812,0.033921,0.033157,0.033278,0.038806,0.034964
Met_324,Met_320,peak_apex_int,0.037663,0.038873,0.037932,0.039353,0.039569,0.037927,0.039328,0.038316,0.038575,0.038578,0.005351,0.005440,0.039218,0.038464,0.042041,0.037305,0.039369,0.039639,0.040138,0.041492,0.037573,0.039947,0.039085,0.038033,0.044045,0.040348,0.038834,0.040135,0.037886,0.038059,0.040823,0.044136,0.037681,0.038248,0.041576,0.039557,0.039290,0.039147,0.043556,0.042592,0.039868,0.038906,0.038927,0.040481,0.038761,0.039361,0.039105,0.039214,0.038450,0.038571,0.044099,0.040257
Met_325,Met_320,RT,583.360413,583.284241,583.326233,583.327393,583.344788,583.303711,583.342468,583.354492,583.310730,583.316162,584.104980,583.367737,583.297180,583.365479,583.135742,583.097961,583.349548,583.299316,583.148560,583.133911,583.311340,583.354614,583.318298,583.330811,583.290894,583.189575,583.325256,583.291992,583.365540,583.291504,583.270691,582.757812,583.276672,583.190308,583.205627,583.258545,583.268677,583.245972,583.202698,583.296631,583.271240,583.286255,583.256348,583.204041,583.265930,583.301208,583.236633,583.246582,583.303894,583.387451,583.270691,583.263123
Met_325,Met_320,absolute_difference,0.010953,0.011469,0.009757,0.009967,0.009925,0.010906,0.010042,0.010456,0.010258,0.010515,0.000174,0.000551,0.010061,0.010322,0.012382,0.013232,0.010983,0.011151,0.019549,0.016633,0.011670,0.009741,0.010835,0.010342,0.012371,0.012371,0.011487,0.010699,0.010441,0.010370,0.020087,0.024168,0.015577,0.016226,0.010427,0.011450,0.009910,0.009699,0.013778,0.014535,0.010171,0.010730,0.010019,0.010557,0.011403,0.011284,0.015342,0.014151,0.009675,0.009320,0.018893,0.019500
Met_325,Met_320,peak_apex_int,0.011723,0.012238,0.010527,0.010736,0.010695,0.011675,0.010812,0.011226,0.011027,0.011284,0.000943,0.001320,0.010831,0.011091,0.013152,0.014002,0.011752,0.011920,0.020319,0.017402,0.012440,0.010510,0.011604,0.011111,0.013140,0.013140,0.012256,0.011468,0.011210,0.011139,0.020856,0.024938,0.016346,0.016996,0.011196,0.012219,0.010680,0.010468,0.014547,0.015305,0.010940,0.011499,0.010788,0.011326,0.012173,0.012054,0.016111,0.014920,0.010444,0.010090,0.019662,0.020270
Phe_302,Phe_302,RT,678.895813,678.871033,678.834656,678.850098,678.932129,678.870117,678.949524,678.911255,678.887573,678.846680,679.551575,678.903442,678.878967,678.942383,678.794373,678.794128,678.879944,678.856140,678.758850,678.805664,678.888306,678.828613,678.866760,678.860962,678.812805,678.768616,678.837952,678.804932,678.842896,678.835144,678.636719,678.474121,678.891296,678.811768,678.806824,678.832031,678.877747,678.808960,678.713196,678.859253,678.848145,678.795593,678.814575,678.698303,678.877380,678.814880,678.736572,678.737305,678.854126,678.919128,678.724365,678.807068
Phe_302,Phe_302,absolute_difference,0.004826,0.004438,0.008416,0.007121,0.008444,0.007014,0.007738,0.008508,0.007566,0.008221,0.004284,0.004209,0.005626,0.004907,0.005265,0.002165,0.004427,0.003461,0.008955,0.015388,0.005326,0.002117,0.008257,0.009865,0.005502,0.006331,0.006791,0.005935,0.007432,0.006431,0.011503,0.009026,0.003122,0.002906,0.003416,0.003981,0.007834,0.003657,0.013838,0.004568,0.007170,0.006729,0.005895,0.006709,0.008464,0.007389,0.008721,0.001056,0.006804,0.006618,0.004256,0.006000
Phe_302,Phe_302,peak_apex_int,0.728944,0.729332,0.725354,0.726649,0.725326,0.726757,0.726032,0.725263,0.726204,0.725550,0.729486,0.729561,0.728144,0.728864,0.728506,0.731606,0.729343,0.730310,0.724815,0.718383,0.728445,0.731653,0.725513,0.723906,0.728269,0.727439,0.726980,0.727835,0.726339,0.727339,0.722268,0.724745,0.730649,0.730864,0.730355,0.729789,0.725936,0.730113,0.719933,0.729202,0.726600,0.727042,0.727876,0.727061,0.725306,0.726381,0.725049,0.732715,0.726966,0.727152,0.729514,0.727771
Phe_303,Phe_302,RT,678.895813,678.871033,678.834656,678.850098,678.932129,678.870117,678.949524,678.911255,678.887573,678.846680,679.551575,678.903442,678.878967,678.942383,678.794373,678.794128,678.879944,678.856140,678.758850,678.805664,678.888306,678.828613,678.866760,678.860962,678.812805,678.768616,678.837952,678.804932,678.842896,678.835144,678.636719,678.474121,678.891296,678.811768,678.806824,678.832031,678.877747,678.808960,678.713196,678.859253,678.848145,678.795593,678.814575,678.698303,678.877380,678.814880,678.736572,678.737305,678.854126,678.919128,678.724365,678.807068
Phe_303,Phe_302,absolute_difference,0.004391,0.003661,0.007125,0.007209,0.007302,0.006738,0.006985,0.007121,0.007083,0.007324,0.004002,0.004105,0.005673,0.004905,0.005179,0.004471,0.006373,0.003152,0.009621,0.013310,0.004071,0.003281,0.008063,0.009285,0.005252,0.006551,0.006382,0.006517,0.007392,0.005166,0.009890,0.007520,0.003486,0.003533,0.004647,0.004527,0.006590,0.002888,0.013011,0.004183,0.007056,0.005941,0.005972,0.006043,0.007206,0.006110,0.006738,0.004908,0.005898,0.006508,0.004239,0.006765
Phe_303,Phe_302,peak_apex_int,0.195793,0.195063,0.198526,0.198610,0.198704,0.198140,0.198387,0.198523,0.198484,0.198726,0.195404,0.195506,0.197075,0.196306,0.196581,0.195873,0.197775,0.194554,0.201022,0.204711,0.195472,0.194683,0.199465,0.200686,0.196654,0.197953,0.197783,0.197919,0.198794,0.196567,0.201291,0.198921,0.194888,0.194934,0.196049,0.195928,0.197992,0.194290,0.204412,0.195585,0.198458,0.197343,0.197373,0.197445,0.198608,0.197511,0.198140,0.196310,0.197299,0.197910,0.195640,0.198167
Phe_304,Phe_302,RT,678.895813,678.871033,678.834656,678.850098,678.932129,678.870117,678.949524,678.911255,678.887573,678.846680,679.551575,678.903442,678.878967,678.942383,678.794373,678.794128,678.879944,678.856140,678.758850,678.805664,678.888306,678.828613,678.866760,678.860962,678.812805,678.768616,678.837952,678.804932,678.842896,678.835144,678.636719,678.474121,678.891296,678.811768,678.806824,678.832031,678.877747,678.808960,678.713196,678.859253,678.848145,678.795593,678.814575,678.698303,678.877380,678.814880,678.736572,678.737305,678.854126,678.919128,678.724365,678.807068
Phe_304,Phe_302,absolute_difference,0.000436,0.000777,0.001292,0.000087,0.001142,0.000275,0.000753,0.001387,0.000484,0.000897,0.000282,0.000104,0.000047,0.000002,0.000085,0.002306,0.001946,0.000309,0.000665,0.002078,0.001255,0.001164,0.000194,0.000580,0.000249,0.000220,0.000409,0.000582,0.000039,0.001265,0.001613,0.001506,0.000364,0.000627,0.001231,0.000546,0.001244,0.000769,0.000827,0.000385,0.000114,0.000787,0.000077,0.000666,0.001258,0.001279,0.001983,0.003852,0.000906,0.000110,0.000018,0.000766
Phe_304,Phe_302,peak_apex_int,0.075263,0.075605,0.076119,0.074741,0.075970,0.075103,0.075581,0.076214,0.075312,0.075725,0.075110,0.074932,0.074781,0.074830,0.074913,0.072522,0.072882,0.075137,0.074163,0.076906,0.076083,0.073664,0.075022,0.075408,0.075077,0.074608,0.075237,0.074246,0.074867,0.076093,0.076441,0.076334,0.074464,0.074201,0.073597,0.074282,0.076072,0.075597,0.075655,0.075213,0.074942,0.075615,0.074751,0.075494,0.076086,0.076107,0.076811,0.070976,0.075734,0.074938,0.074846,0.074062
Phe_308,Phe_308,RT,678.901184,678.849182,678.853943,678.900085,678.926636,678.865845,678.960815,678.925354,678.913513,678.854431,679.523071,678.923523,678.869629,678.930847,678.801392,678.858276,678.922058,678.862305,678.741882,678.700867,678.867371,678.827454,678.868225,678.855896,678.778809,678.780457,678.864563,678.802979,678.839966,678.882507,678.521973,678.813110,678.853882,678.808899,678.825745,678.828064,678.882935,678.831848,678.768677,678.792480,678.837646,678.812927,678.819946,678.740906,678.864380,678.816101,678.772217,678.767334,678.859863,678.890137,678.849426,678.652100
Phe_308,Phe_308,absolute_difference,0.513638,0.513279,0.514571,0.514727,0.516197,0.517435,0.511665,0.509914,0.513354,0.514028,0.011004,0.008492,0.514135,0.514729,0.514195,0.519980,0.513720,0.517914,0.506545,0.504004,0.517086,0.516368,0.516338,0.516389,0.519283,0.521161,0.516618,0.516321,0.512918,0.512790,0.498804,0.503651,0.492753,0.491639,0.516470,0.515187,0.513632,0.513454,0.517729,0.512877,0.517823,0.518574,0.519547,0.520775,0.521775,0.522803,0.498970,0.501433,0.514125,0.512787,0.501569,0.496175
Phe_308,Phe_308,peak_apex_int,0.195648,0.196007,0.194715,0.194559,0.193089,0.191852,0.197622,0.199372,0.195933,0.195259,0.698282,0.700795,0.195152,0.194558,0.195091,0.189306,0.195567,0.191373,0.202741,0.205283,0.192200,0.192918,0.192948,0.192897,0.190003,0.188125,0.192668,0.192966,0.196368,0.196496,0.210482,0.205636,0.216533,0.217648,0.192816,0.194099,0.195655,0.195832,0.191557,0.196409,0.191463,0.190712,0.189739,0.188512,0.187511,0.186483,0.210317,0.207854,0.195162,0.196500,0.207718,0.213111
Phe_309,Phe_308,RT,678.901184,678.849182,678.853943,678.900085,678.926636,678.865845,678.960815,678.925354,678.913513,678.854431,679.523071,678.923523,678.869629,678.930847,678.801392,678.858276,678.922058,678.862305,678.741882,678.700867,678.867371,678.827454,678.868225,678.855896,678.778809,678.780457,678.864563,678.802979,678.839966,678.882507,678.521973,678.813110,678.853882,678.808899,678.825745,678.828064,678.882935,678.831848,678.768677,678.792480,678.837646,678.812927,678.819946,678.740906,678.864380,678.816101,678.772217,678.767334,678.859863,678.890137,678.849426,678.652100
Phe_309,Phe_308,absolute_difference,0.172070,0.170656,0.170691,0.170850,0.176193,0.174078,0.171447,0.171763,0.171074,0.171966,0.007606,0.006298,0.172552,0.176323,0.170532,0.173498,0.174188,0.171841,0.170818,0.151242,0.171296,0.176363,0.174116,0.172607,0.173546,0.181122,0.173477,0.173565,0.171453,0.170409,0.161272,0.166471,0.170024,0.169962,0.172698,0.173532,0.173016,0.167014,0.175802,0.168457,0.173798,0.170925,0.173040,0.171400,0.170657,0.171036,0.164990,0.169429,0.170168,0.172255,0.158287,0.141968
Phe_309,Phe_308,peak_apex_int,0.371995,0.370580,0.370616,0.370774,0.376117,0.374002,0.371371,0.371687,0.370998,0.371891,0.207530,0.206222,0.372476,0.376247,0.370457,0.373422,0.374113,0.371765,0.370742,0.351166,0.371220,0.376287,0.374041,0.372532,0.373470,0.381047,0.373402,0.373490,0.371377,0.370334,0.361196,0.366396,0.369948,0.369887,0.372623,0.373457,0.372940,0.366938,0.375727,0.368382,0.373722,0.370849,0.372965,0.371324,0.370582,0.370960,0.364915,0.369353,0.370092,0.372180,0.358212,0.341892
