sample_name,sample_type,component_group_name,replicate_group_name,component_name,batch_name,rack_number,plate_number,pos_number,inj_number,dilution_factor,inj_volume,inj_volume_units,operator_name,acq_method_name,proc_method_name,original_filename,acquisition_date_and_time,scan_polarity,scan_mass_low,scan_mass_high,injection_name,used_,peak_apex_int,RT
ID_19_rep2,Unknown,Thr_404,,Thr_408,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,true,3934.691162,621.170105
ID_19_rep2,Unknown,Thr_404,,Thr_404,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,13.645236,642.826172
ID_19_rep2,Unknown,Thr_404,,Thr_405,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,21.783880,642.826172
ID_19_rep2,Unknown,Thr_404,,Thr_406,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,28.075138,642.826172
ID_19_rep2,Unknown,Thr_404,,Thr_407,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,41.212376,642.826172
ID_19_rep2,Unknown,Thr_404,,Thr_408,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,48.083054,642.826172
ID_19_rep2,Unknown,Tyr_302,,Tyr_302,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,true,1396012.000000,1066.095215
ID_19_rep2,Unknown,Tyr_302,,Tyr_303,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,true,381116.500000,1066.095215
ID_19_rep2,Unknown,Tyr_302,,Tyr_304,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,true,147712.203125,1066.095215
ID_19_rep2,Unknown,Val_260,,Val_260,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,true,931188.875000,341.544739
ID_19_rep2,Unknown,Val_260,,Val_261,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,true,1476542.375000,341.544739
ID_19_rep2,Unknown,Val_260,,Val_262,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,true,829123.437500,341.544739
ID_19_rep2,Unknown,Val_260,,Val_263,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,true,240227.421875,341.544739
ID_19_rep2,Unknown,Val_260,,Val_264,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,true,63229.558594,341.544739
ID_19_rep2,Unknown,Val_260,,Val_260,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,4123.312988,350.873993
ID_19_rep2,Unknown,Val_260,,Val_261,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,28676.103516,350.873993
ID_19_rep2,Unknown,Val_260,,Val_262,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,32934.675781,350.873993
ID_19_rep2,Unknown,Val_260,,Val_263,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,8105.143555,350.873993
ID_19_rep2,Unknown,Val_260,,Val_264,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,2758.312744,350.873993
ID_19_rep2,Unknown,Val_260,,Val_260,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,2403.967773,362.896271
ID_19_rep2,Unknown,Val_260,,Val_261,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,1476.980103,362.896271
ID_19_rep2,Unknown,Val_260,,Val_262,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,214.077820,362.896271
ID_19_rep2,Unknown,Val_260,,Val_263,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,29818.517578,362.896271
ID_19_rep2,Unknown,Val_260,,Val_264,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,7609.945312,362.896271
ID_19_rep2,Unknown,Val_260,,Val_260,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,16182.028320,370.795624
ID_19_rep2,Unknown,Val_260,,Val_261,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,9403.207031,370.795624
ID_19_rep2,Unknown,Val_260,,Val_262,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,2963.614502,370.795624
ID_19_rep2,Unknown,Val_260,,Val_263,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,1252.834961,370.795624
ID_19_rep2,Unknown,Val_260,,Val_264,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,326.443848,370.795624
ID_19_rep2,Unknown,Val_288,,Val_288,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,true,538812.187500,341.583893
ID_19_rep2,Unknown,Val_288,,Val_289,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,true,862668.625000,341.583893
ID_19_rep2,Unknown,Val_288,,Val_290,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,true,493228.312500,341.583893
ID_19_rep2,Unknown,Val_288,,Val_291,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,true,141195.828125,341.583893
ID_19_rep2,Unknown,Val_288,,Val_292,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,true,37183.761719,341.583893
ID_19_rep2,Unknown,Val_288,,Val_293,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,true,6138.786621,341.583893
ID_19_rep2,Unknown,Val_288,,Val_288,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,1570.671265,362.794617
ID_19_rep2,Unknown,Val_288,,Val_289,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,6724.558105,362.794617
ID_19_rep2,Unknown,Val_288,,Val_290,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,3224.854980,362.794617
ID_19_rep2,Unknown,Val_288,,Val_291,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,3515.012939,362.794617
ID_19_rep2,Unknown,Val_288,,Val_292,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,793.531189,362.794617
ID_19_rep2,Unknown,Val_288,,Val_293,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,486.629974,362.794617
ID_19_rep2,Unknown,Val_288,,Val_288,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,6634.866211,370.634491
ID_19_rep2,Unknown,Val_288,,Val_289,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,4881.410156,370.634491
ID_19_rep2,Unknown,Val_288,,Val_290,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,2806.368164,370.634491
ID_19_rep2,Unknown,Val_288,,Val_291,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,1013.546692,370.634491
ID_19_rep2,Unknown,Val_288,,Val_292,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,334.804596,370.634491
ID_19_rep2,Unknown,Val_288,,Val_293,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,5236.572754,370.634491
ID_19_rep2,Unknown,Val_288,,Val_288,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,100.428192,355.774048
ID_19_rep2,Unknown,Val_288,,Val_289,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,348.730316,355.774048
ID_19_rep2,Unknown,Val_288,,Val_290,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,200.103378,355.774048
ID_19_rep2,Unknown,Val_288,,Val_291,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,296.781525,355.774048
ID_19_rep2,Unknown,Val_288,,Val_292,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,123.450691,355.774048
ID_19_rep2,Unknown,Val_288,,Val_293,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_19_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_19_rep2_1_fluxaca_1900-01-01_000000,false,117.179726,355.774048
ID_21_rep1,Unknown,Ala_232,,Ala_232,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,3268230.000000,261.571991
ID_21_rep1,Unknown,Ala_232,,Ala_233,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,3014638.500000,261.571991
ID_21_rep1,Unknown,Ala_232,,Ala_234,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,792967.250000,261.571991
ID_21_rep1,Unknown,Ala_260,,Ala_260,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,2131001.000000,261.570709
ID_21_rep1,Unknown,Ala_260,,Ala_261,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,2047346.750000,261.570709
ID_21_rep1,Unknown,Ala_260,,Ala_262,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,558416.375000,261.570709
ID_21_rep1,Unknown,Ala_260,,Ala_263,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,176370.968750,261.570709
ID_21_rep1,Unknown,Ala_260,,Ala_260,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,false,640.129150,266.477844
ID_21_rep1,Unknown,Ala_260,,Ala_261,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,false,27979.599609,266.477844
ID_21_rep1,Unknown,Ala_260,,Ala_262,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,false,19106.710938,266.477844
ID_21_rep1,Unknown,Ala_260,,Ala_263,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,false,5641.487793,266.477844
ID_21_rep1,Unknown,Ala_260,,Ala_260,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,false,107115.031250,278.042267
ID_21_rep1,Unknown,Ala_260,,Ala_261,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,false,26565.494141,278.042267
ID_21_rep1,Unknown,Ala_260,,Ala_262,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,false,10532.357422,278.042267
ID_21_rep1,Unknown,Ala_260,,Ala_263,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,false,1745.061401,278.042267
ID_21_rep1,Unknown,Asp_302,,Asp_302,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,2138793.250000,727.406006
ID_21_rep1,Unknown,Asp_302,,Asp_303,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,1305372.500000,727.406006
ID_21_rep1,Unknown,Asp_302,,Asp_304,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,455594.187500,727.406006
ID_21_rep1,Unknown,Asp_390,,Asp_390,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,566258.125000,727.477356
ID_21_rep1,Unknown,Asp_390,,Asp_391,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,673474.687500,727.477356
ID_21_rep1,Unknown,Asp_390,,Asp_392,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,326833.531250,727.477356
ID_21_rep1,Unknown,Asp_390,,Asp_393,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,118812.804688,727.477356
ID_21_rep1,Unknown,Asp_418,,Asp_418,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,705128.375000,727.501160
ID_21_rep1,Unknown,Asp_418,,Asp_419,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,920402.187500,727.501160
ID_21_rep1,Unknown,Asp_418,,Asp_420,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,496245.187500,727.501160
ID_21_rep1,Unknown,Asp_418,,Asp_421,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,192904.625000,727.501160
ID_21_rep1,Unknown,Asp_418,,Asp_422,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,56870.250000,727.501160
ID_21_rep1,Unknown,Glu_330,,Glu_330,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,749715.812500,816.509460
ID_21_rep1,Unknown,Glu_330,,Glu_331,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,1173113.625000,816.509460
ID_21_rep1,Unknown,Glu_330,,Glu_332,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,706734.000000,816.509460
ID_21_rep1,Unknown,Glu_330,,Glu_333,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,234028.390625,816.509460
ID_21_rep1,Unknown,Glu_330,,Glu_334,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,64091.718750,816.509460
ID_21_rep1,Unknown,Glu_432,,Glu_432,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,684383.875000,816.530334
ID_21_rep1,Unknown,Glu_432,,Glu_433,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,1207060.375000,816.530334
ID_21_rep1,Unknown,Glu_432,,Glu_434,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,901210.250000,816.530334
ID_21_rep1,Unknown,Glu_432,,Glu_435,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,398790.531250,816.530334
ID_21_rep1,Unknown,Glu_432,,Glu_436,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,137007.031250,816.530334
ID_21_rep1,Unknown,Glu_432,,Glu_437,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,36098.335938,816.530334
ID_21_rep1,Unknown,Gly_218,,Gly_218,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,4427549.000000,277.975800
ID_21_rep1,Unknown,Gly_218,,Gly_219,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,976429.062500,277.975800
ID_21_rep1,Unknown,Gly_246,,Gly_246,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,2812745.500000,277.995544
ID_21_rep1,Unknown,Gly_246,,Gly_247,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,660961.375000,277.995544
ID_21_rep1,Unknown,Gly_246,,Gly_248,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,true,269044.843750,277.995544
ID_21_rep1,Unknown,Gly_246,,Gly_246,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,false,237.409149,272.458801
ID_21_rep1,Unknown,Gly_246,,Gly_247,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,false,6394.815918,272.458801
ID_21_rep1,Unknown,Gly_246,,Gly_248,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_21_rep1,1900-01-01_000000,,0.000000,999999995904.000000,ID_21_rep1_1_fluxaca_1900-01-01_000000,false,3879.351074,272.458801
