sample_name,sample_type,component_group_name,replicate_group_name,component_name,batch_name,rack_number,plate_number,pos_number,inj_number,dilution_factor,inj_volume,inj_volume_units,operator_name,acq_method_name,proc_method_name,original_filename,acquisition_date_and_time,scan_polarity,scan_mass_low,scan_mass_high,injection_name,used_,peak_apex_int,RT,absolute_difference
ID_7_rep2,Unknown,Leu_274,,Leu_274,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,783963.312500,395.021515,
ID_7_rep2,Unknown,Leu_274,,Leu_275,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,1373407.500000,395.021515,
ID_7_rep2,Unknown,Leu_274,,Leu_276,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,935491.187500,395.021515,
ID_7_rep2,Unknown,Leu_274,,Leu_277,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,335296.968750,395.021515,
ID_7_rep2,Unknown,Leu_274,,Leu_278,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,92056.210938,395.021515,
ID_7_rep2,Unknown,Leu_274,,Leu_279,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,19165.167969,395.021515,
ID_7_rep2,Unknown,Leu_274,,Leu_274,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,773.033081,379.007812,
ID_7_rep2,Unknown,Leu_274,,Leu_275,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,313.648682,379.007812,
ID_7_rep2,Unknown,Leu_274,,Leu_276,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,50365.167969,379.007812,
ID_7_rep2,Unknown,Leu_274,,Leu_277,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,44499.304688,379.007812,
ID_7_rep2,Unknown,Leu_274,,Leu_278,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,12324.945312,379.007812,
ID_7_rep2,Unknown,Leu_274,,Leu_279,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,4036.591553,379.007812,
ID_7_rep2,Unknown,Leu_274,,Leu_274,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,1111.750854,350.821045,
ID_7_rep2,Unknown,Leu_274,,Leu_275,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,679.566345,350.821045,
ID_7_rep2,Unknown,Leu_274,,Leu_276,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,95.980148,350.821045,
ID_7_rep2,Unknown,Leu_274,,Leu_277,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,44407.871094,350.821045,
ID_7_rep2,Unknown,Leu_274,,Leu_278,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,55443.386719,350.821045,
ID_7_rep2,Unknown,Leu_274,,Leu_279,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,14600.806641,350.821045,
ID_7_rep2,Unknown,Leu_274,,Leu_274,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,541.543335,401.229279,
ID_7_rep2,Unknown,Leu_274,,Leu_275,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,365.541962,401.229279,
ID_7_rep2,Unknown,Leu_274,,Leu_276,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,24100.246094,401.229279,
ID_7_rep2,Unknown,Leu_274,,Leu_277,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,20050.087891,401.229279,
ID_7_rep2,Unknown,Leu_274,,Leu_278,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,6060.362793,401.229279,
ID_7_rep2,Unknown,Leu_274,,Leu_279,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,1995.094971,401.229279,
ID_7_rep2,Unknown,Lys_329,,Lys_329,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,17921.181641,895.493652,
ID_7_rep2,Unknown,Lys_329,,Lys_330,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,29617.814453,895.493652,
ID_7_rep2,Unknown,Lys_329,,Lys_331,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,20061.029297,895.493652,
ID_7_rep2,Unknown,Lys_329,,Lys_332,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,7678.060059,895.493652,
ID_7_rep2,Unknown,Lys_329,,Lys_333,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,2472.968506,895.493652,
ID_7_rep2,Unknown,Lys_329,,Lys_334,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,507.695007,895.493652,
ID_7_rep2,Unknown,Lys_329,,Lys_329,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,5177.615723,900.572449,
ID_7_rep2,Unknown,Lys_329,,Lys_330,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,2270.733887,900.572449,
ID_7_rep2,Unknown,Lys_329,,Lys_331,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,798.379822,900.572449,
ID_7_rep2,Unknown,Lys_329,,Lys_332,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,282.601044,900.572449,
ID_7_rep2,Unknown,Lys_329,,Lys_333,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,157.269363,900.572449,
ID_7_rep2,Unknown,Lys_329,,Lys_334,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,134.868988,900.572449,
ID_7_rep2,Unknown,Lys_329,,Lys_329,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,457.583557,917.928528,
ID_7_rep2,Unknown,Lys_329,,Lys_330,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,303.129059,917.928528,
ID_7_rep2,Unknown,Lys_329,,Lys_331,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,230.704239,917.928528,
ID_7_rep2,Unknown,Lys_329,,Lys_332,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,185.094315,917.928528,
ID_7_rep2,Unknown,Lys_329,,Lys_333,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,204.817123,917.928528,
ID_7_rep2,Unknown,Lys_329,,Lys_334,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,142.778793,917.928528,
ID_7_rep2,Unknown,Lys_329,,Lys_329,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,572.666077,920.953857,
ID_7_rep2,Unknown,Lys_329,,Lys_330,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,266.381622,920.953857,
ID_7_rep2,Unknown,Lys_329,,Lys_331,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,257.156189,920.953857,
ID_7_rep2,Unknown,Lys_329,,Lys_332,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,98.680725,920.953857,
ID_7_rep2,Unknown,Lys_329,,Lys_333,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,97.571480,920.953857,
ID_7_rep2,Unknown,Lys_329,,Lys_334,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,73.136505,920.953857,
ID_7_rep2,Unknown,Lys_329,,Lys_329,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,284.668243,915.114807,
ID_7_rep2,Unknown,Lys_329,,Lys_330,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,305.097839,915.114807,
ID_7_rep2,Unknown,Lys_329,,Lys_331,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,277.859863,915.114807,
ID_7_rep2,Unknown,Lys_329,,Lys_332,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,123.902473,915.114807,
ID_7_rep2,Unknown,Lys_329,,Lys_333,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,36.931847,915.114807,
ID_7_rep2,Unknown,Lys_329,,Lys_334,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,32.203125,915.114807,
ID_7_rep2,Unknown,Lys_329,,Lys_329,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,296.265656,929.036438,
ID_7_rep2,Unknown,Lys_329,,Lys_330,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,146.867828,929.036438,
ID_7_rep2,Unknown,Lys_329,,Lys_331,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,99.813103,929.036438,
ID_7_rep2,Unknown,Lys_329,,Lys_332,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,40.505379,929.036438,
ID_7_rep2,Unknown,Lys_329,,Lys_333,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,133.482925,929.036438,
ID_7_rep2,Unknown,Lys_329,,Lys_334,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,160.331665,929.036438,
ID_7_rep2,Unknown,Lys_431,,Lys_431,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,9465.250000,895.652100,
ID_7_rep2,Unknown,Lys_431,,Lys_432,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,16805.205078,895.652100,
ID_7_rep2,Unknown,Lys_431,,Lys_433,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,13045.441406,895.652100,
ID_7_rep2,Unknown,Lys_431,,Lys_434,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,6186.991699,895.652100,
ID_7_rep2,Unknown,Lys_431,,Lys_435,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,2140.801270,895.652100,
ID_7_rep2,Unknown,Lys_431,,Lys_436,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,687.761292,895.652100,
ID_7_rep2,Unknown,Lys_431,,Lys_437,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,152.992706,895.652100,
ID_7_rep2,Unknown,Lys_431,,Lys_431,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,121.581535,900.692932,
ID_7_rep2,Unknown,Lys_431,,Lys_432,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,117.781487,900.692932,
ID_7_rep2,Unknown,Lys_431,,Lys_433,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,73.408745,900.692932,
ID_7_rep2,Unknown,Lys_431,,Lys_434,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,79.962524,900.692932,
ID_7_rep2,Unknown,Lys_431,,Lys_435,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,29.597878,900.692932,
ID_7_rep2,Unknown,Lys_431,,Lys_436,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,80.063866,900.692932,
ID_7_rep2,Unknown,Lys_431,,Lys_437,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,146.420944,900.692932,
ID_7_rep2,Unknown,Lys_431,,Lys_431,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,41.688725,918.197876,
ID_7_rep2,Unknown,Lys_431,,Lys_432,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,32.058456,918.197876,
ID_7_rep2,Unknown,Lys_431,,Lys_433,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,43.226746,918.197876,
ID_7_rep2,Unknown,Lys_431,,Lys_434,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,36.914219,918.197876,
ID_7_rep2,Unknown,Lys_431,,Lys_435,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,38.735062,918.197876,
ID_7_rep2,Unknown,Lys_431,,Lys_436,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,207.932526,918.197876,
ID_7_rep2,Unknown,Lys_431,,Lys_437,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,337.844513,918.197876,
ID_7_rep2,Unknown,Lys_431,,Lys_431,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,114.950363,902.830322,
ID_7_rep2,Unknown,Lys_431,,Lys_432,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,17.346336,902.830322,
ID_7_rep2,Unknown,Lys_431,,Lys_433,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,30.491402,902.830322,
ID_7_rep2,Unknown,Lys_431,,Lys_434,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,16.859320,902.830322,
ID_7_rep2,Unknown,Lys_431,,Lys_435,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,13.168076,902.830322,
ID_7_rep2,Unknown,Lys_431,,Lys_436,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,14.143919,902.830322,
ID_7_rep2,Unknown,Lys_431,,Lys_437,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,31.695778,902.830322,
ID_7_rep2,Unknown,Lys_431,,Lys_431,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,31.724966,890.560974,
ID_7_rep2,Unknown,Lys_431,,Lys_432,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,41.515934,890.560974,
ID_7_rep2,Unknown,Lys_431,,Lys_433,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,305.970917,890.560974,
ID_7_rep2,Unknown,Lys_431,,Lys_434,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,207.959457,890.560974,
ID_7_rep2,Unknown,Lys_431,,Lys_435,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,50.091988,890.560974,
ID_7_rep2,Unknown,Lys_431,,Lys_436,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,41.826714,890.560974,
ID_7_rep2,Unknown,Lys_431,,Lys_437,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,21.331688,890.560974,
ID_7_rep2,Unknown,Met_218,,Met_218,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,327390.031250,583.307861,
ID_7_rep2,Unknown,Met_218,,Met_219,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,508456.500000,583.307861,
ID_7_rep2,Unknown,Met_218,,Met_220,fluxaca,1,-1,1,1,1.000000,1.000000,uL,,ProAAsGCMS,,ID_7_rep2,1900-01-01_000000,,0.000000,999999995904.000000,ID_7_rep2_1_fluxaca_1900-01-01_000000,false,301060.687500,583.307861,
